longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.07,37.68,36.00,1815.00,426.00,1280.00,431.00,3.25,218100.00
-122.07,37.67,38.00,2104.00,409.00,1039.00,394.00,3.88,165300.00
-122.07,37.67,28.00,2932.00,739.00,1198.00,624.00,3.24,210800.00
-122.07,37.67,27.00,3239.00,671.00,1469.00,616.00,3.25,230600.00
-122.07,37.66,21.00,5031.00,1168.00,2461.00,1042.00,3.88,179300.00
-122.07,37.65,31.00,3300.00,790.00,2181.00,740.00,3.02,161800.00
-122.07,37.64,25.00,4524.00,860.00,2426.00,862.00,4.71,190900.00
-122.07,37.64,22.00,5861.00,1516.00,5436.00,1463.00,2.52,134900.00
-122.07,37.63,35.00,1931.00,376.00,1175.00,337.00,3.73,168100.00
-122.07,37.63,27.00,2784.00,723.00,2028.00,693.00,2.48,157600.00
-122.07,37.63,24.00,2329.00,465.00,1401.00,453.00,4.59,177600.00
-122.07,37.59,13.00,2578.00,551.00,1680.00,528.00,4.83,222000.00
-122.07,37.58,16.00,1893.00,338.00,1461.00,344.00,5.23,213700.00
-122.07,37.58,16.00,1644.00,251.00,1033.00,267.00,6.51,244300.00
-122.07,37.58,16.00,1606.00,240.00,1117.00,268.00,6.07,247000.00
-122.07,37.57,8.00,8647.00,1407.00,5019.00,1379.00,6.56,318300.00
-122.07,37.52,3.00,14014.00,2861.00,7205.00,2753.00,6.08,273500.00
-122.07,37.44,21.00,4599.00,986.00,2756.00,943.00,2.98,225000.00
-122.07,37.41,26.00,1184.00,225.00,815.00,218.00,5.77,322300.00
-122.07,37.40,16.00,3352.00,813.00,1440.00,729.00,3.74,262500.00
-122.07,37.40,15.00,2940.00,910.00,943.00,711.00,4.36,192200.00
-122.07,37.39,37.00,1169.00,239.00,589.00,249.00,5.01,330300.00
-122.07,37.39,30.00,1695.00,480.00,932.00,447.00,3.50,352500.00
-122.07,37.39,19.00,1465.00,342.00,646.00,345.00,4.71,289300.00
-122.07,37.38,26.00,1272.00,306.00,562.00,284.00,4.56,280200.00
-122.07,37.37,30.00,2937.00,407.00,1097.00,407.00,7.98,473500.00
-122.07,37.37,22.00,3770.00,727.00,1657.00,762.00,4.80,457500.00
-122.07,37.36,28.00,4612.00,608.00,1686.00,567.00,10.03,500001.00
-122.07,37.36,21.00,3244.00,426.00,1158.00,415.00,7.50,500001.00
-122.07,37.35,35.00,1579.00,210.00,570.00,196.00,8.59,500001.00
-122.07,37.35,35.00,1447.00,205.00,619.00,206.00,9.81,500001.00
-122.07,37.34,35.00,1172.00,184.00,512.00,175.00,7.36,500001.00
-122.07,37.34,33.00,1208.00,198.00,495.00,216.00,5.47,500001.00
-122.07,37.33,13.00,2173.00,349.00,891.00,345.00,8.02,420000.00
-122.07,37.31,24.00,4401.00,698.00,1818.00,685.00,7.30,500001.00
-122.07,37.08,21.00,5639.00,894.00,2670.00,871.00,6.08,270000.00
-122.07,37.06,31.00,1634.00,370.00,939.00,332.00,3.86,232300.00
-122.08,40.09,19.00,2611.00,503.00,1185.00,483.00,2.37,94000.00
-122.08,38.30,2.00,6718.00,858.00,2012.00,654.00,6.89,305200.00
-122.08,37.99,19.00,4657.00,739.00,1914.00,732.00,5.05,199900.00
-122.08,37.96,21.00,9135.00,1534.00,3748.00,1502.00,6.09,266000.00
-122.08,37.95,33.00,1043.00,157.00,425.00,148.00,4.87,235600.00
-122.08,37.95,24.00,3173.00,548.00,1351.00,536.00,5.07,243000.00
-122.08,37.93,35.00,4043.00,689.00,1832.00,662.00,5.08,233200.00
-122.08,37.92,28.00,2377.00,469.00,1068.00,435.00,4.46,250000.00
-122.08,37.92,26.00,1733.00,265.00,796.00,274.00,6.20,264900.00
-122.08,37.89,39.00,3018.00,501.00,1223.00,489.00,6.29,283900.00
-122.08,37.87,26.00,2405.00,564.00,680.00,531.00,2.49,73400.00
-122.08,37.84,17.00,1320.00,159.00,1722.00,141.00,11.71,500001.00
-122.08,37.82,4.00,2045.00,237.00,830.00,252.00,11.34,500001.00
-122.08,37.72,31.00,3866.00,531.00,1368.00,521.00,6.19,340400.00
-122.08,37.71,38.00,3716.00,657.00,1784.00,652.00,4.82,220900.00
-122.08,37.71,38.00,1663.00,295.00,781.00,301.00,5.05,227000.00
-122.08,37.70,32.00,2718.00,447.00,1156.00,410.00,5.25,259300.00
-122.08,37.70,25.00,3402.00,758.00,1645.00,710.00,3.49,209900.00
-122.08,37.69,43.00,1575.00,324.00,740.00,284.00,2.85,181000.00
-122.08,37.69,36.00,2350.00,499.00,1105.00,467.00,3.30,195700.00
-122.08,37.68,37.00,848.00,202.00,314.00,205.00,2.40,190800.00
-122.08,37.68,26.00,2607.00,682.00,1401.00,607.00,2.66,184100.00
-122.08,37.68,26.00,1167.00,370.00,253.00,137.00,2.42,275000.00
-122.08,37.68,15.00,3051.00,685.00,1479.00,668.00,3.53,242200.00
-122.08,37.67,29.00,493.00,168.00,233.00,152.00,0.96,160000.00
-122.08,37.66,37.00,1997.00,436.00,1349.00,437.00,2.14,166600.00
-122.08,37.65,17.00,5018.00,1439.00,3069.00,1299.00,2.77,161900.00
-122.08,37.64,36.00,786.00,133.00,463.00,160.00,3.93,182700.00
-122.08,37.64,36.00,1340.00,245.00,789.00,248.00,3.80,172000.00
-122.08,37.64,36.00,1116.00,199.00,662.00,226.00,5.73,177900.00
-122.08,37.63,37.00,1793.00,364.00,1534.00,346.00,3.65,156600.00
-122.08,37.63,35.00,517.00,108.00,391.00,107.00,4.07,156900.00
-122.08,37.63,34.00,1619.00,293.00,1148.00,310.00,4.03,164700.00
-122.08,37.63,33.00,691.00,127.00,431.00,149.00,4.25,192600.00
-122.08,37.63,31.00,767.00,171.00,548.00,185.00,3.76,176000.00
-122.08,37.62,27.00,1826.00,309.00,1016.00,313.00,5.64,206500.00
-122.08,37.62,17.00,2485.00,518.00,1139.00,550.00,2.69,157300.00
-122.08,37.61,26.00,2261.00,443.00,1039.00,395.00,3.79,203900.00
-122.08,37.60,10.00,3046.00,678.00,2056.00,628.00,3.90,191700.00
-122.08,37.58,16.00,3349.00,544.00,2003.00,488.00,6.01,236500.00
-122.08,37.58,15.00,2576.00,418.00,1657.00,410.00,5.52,254400.00
-122.08,37.41,20.00,1896.00,456.00,1069.00,436.00,4.69,288900.00
-122.08,37.40,52.00,766.00,203.00,448.00,196.00,2.52,316700.00
-122.08,37.40,25.00,1750.00,341.00,999.00,319.00,5.81,308700.00
-122.08,37.40,19.00,3565.00,858.00,1639.00,744.00,4.15,277000.00
-122.08,37.39,46.00,1115.00,248.00,543.00,248.00,3.21,334300.00
-122.08,37.39,44.00,1498.00,430.00,848.00,400.00,2.84,307100.00
-122.08,37.39,4.00,2292.00,605.00,1050.00,584.00,4.80,340000.00
-122.08,37.39,39.00,2210.00,483.00,1023.00,450.00,4.58,342400.00
-122.08,37.38,36.00,857.00,156.00,448.00,168.00,5.01,366700.00
-122.08,37.38,36.00,782.00,130.00,348.00,128.00,6.83,383900.00
-122.08,37.38,36.00,1199.00,198.00,485.00,199.00,5.08,373400.00
-122.08,37.38,33.00,2771.00,659.00,1496.00,581.00,3.40,353600.00
-122.08,37.38,25.00,830.00,228.00,368.00,174.00,3.39,342900.00
-122.08,37.37,29.00,1229.00,192.00,707.00,194.00,7.11,465000.00
-122.08,37.36,31.00,2717.00,376.00,1001.00,381.00,9.28,500001.00
-122.08,37.36,28.00,2181.00,284.00,728.00,238.00,8.23,500001.00
-122.08,37.35,33.00,2398.00,317.00,832.00,314.00,10.36,500001.00
-122.08,37.34,28.00,1643.00,216.00,594.00,205.00,12.37,500001.00
-122.08,37.34,23.00,2597.00,335.00,922.00,338.00,10.51,500001.00
-122.08,37.31,17.00,2560.00,396.00,959.00,400.00,7.85,368900.00
-122.08,37.30,30.00,2268.00,404.00,1197.00,372.00,7.08,485300.00
-122.08,37.24,21.00,427.00,63.00,182.00,70.00,11.33,500001.00
-122.08,37.15,23.00,506.00,96.00,264.00,89.00,7.14,273900.00
-122.08,37.08,35.00,1541.00,297.00,791.00,277.00,4.43,204800.00
-122.08,37.04,34.00,2800.00,577.00,1353.00,512.00,4.12,220900.00
-122.08,37.03,36.00,4682.00,899.00,2143.00,832.00,4.51,203700.00
-122.09,41.32,52.00,4019.00,824.00,1728.00,706.00,2.25,62900.00
-122.09,39.13,28.00,4169.00,895.00,2587.00,810.00,2.33,65500.00
-122.09,38.00,6.00,10191.00,1882.00,4377.00,1789.00,5.20,204200.00
-122.09,37.99,19.00,3073.00,506.00,1773.00,493.00,5.45,205400.00
-122.09,37.98,14.00,5381.00,871.00,2296.00,872.00,5.69,211000.00
-122.09,37.97,5.00,5303.00,779.00,2017.00,727.00,7.00,294100.00
-122.09,37.94,29.00,6895.00,1022.00,2634.00,1022.00,6.19,273200.00
-122.09,37.91,18.00,9576.00,1455.00,3486.00,1380.00,7.09,306900.00
-122.09,37.89,35.00,880.00,139.00,352.00,132.00,6.87,406500.00
-122.09,37.86,27.00,5484.00,760.00,2212.00,770.00,7.62,402600.00
-122.09,37.71,35.00,2663.00,387.00,1086.00,367.00,5.15,266400.00
-122.09,37.71,31.00,1843.00,282.00,749.00,269.00,5.29,253500.00
-122.09,37.70,31.00,2053.00,336.00,867.00,329.00,4.34,241800.00
-122.09,37.70,30.00,1751.00,269.00,731.00,263.00,6.01,263900.00
-122.09,37.69,20.00,4296.00,817.00,1732.00,800.00,4.80,188300.00
-122.09,37.68,43.00,1415.00,348.00,569.00,293.00,2.52,190900.00
-122.09,37.68,41.00,1834.00,463.00,1105.00,467.00,2.83,170300.00
-122.09,37.68,41.00,1382.00,353.00,704.00,314.00,3.51,197500.00
-122.09,37.68,29.00,2333.00,538.00,1120.00,540.00,2.40,205600.00
-122.09,37.67,48.00,1252.00,305.00,673.00,308.00,2.34,175000.00
-122.09,37.67,39.00,2069.00,500.00,1408.00,478.00,3.11,153500.00
-122.09,37.67,33.00,2431.00,655.00,1854.00,603.00,2.70,154000.00
-122.09,37.66,40.00,1340.00,313.00,766.00,271.00,3.47,135400.00
-122.09,37.66,39.00,1160.00,259.00,725.00,274.00,2.22,158300.00
-122.09,37.65,35.00,1184.00,200.00,572.00,194.00,4.71,193800.00
-122.09,37.65,27.00,2630.00,722.00,1414.00,634.00,2.82,195200.00
-122.09,37.64,36.00,1885.00,307.00,853.00,271.00,4.11,173100.00
-122.09,37.64,36.00,1180.00,212.00,664.00,200.00,5.28,172600.00
-122.09,37.64,32.00,1578.00,284.00,836.00,292.00,3.91,184200.00
-122.09,37.63,35.00,1213.00,221.00,790.00,243.00,4.70,174100.00
-122.09,37.63,34.00,1457.00,242.00,735.00,249.00,3.92,189500.00
-122.09,37.60,36.00,385.00,94.00,295.00,92.00,2.97,147900.00
-122.09,37.42,23.00,4874.00,1251.00,2699.00,1163.00,3.80,229800.00
-122.09,37.41,8.00,1480.00,414.00,856.00,445.00,2.82,284100.00
-122.09,37.41,18.00,1476.00,473.00,838.00,415.00,3.58,274000.00
-122.09,37.41,14.00,753.00,193.00,421.00,153.00,4.25,266700.00
-122.09,37.40,36.00,1575.00,379.00,1036.00,382.00,5.14,264700.00
-122.09,37.40,26.00,3218.00,1021.00,2087.00,964.00,3.29,182700.00
-122.09,37.40,24.00,3983.00,1126.00,2645.00,1072.00,3.67,275000.00
-122.09,37.40,17.00,748.00,184.00,412.00,180.00,3.44,290600.00
-122.09,37.39,36.00,1035.00,196.00,475.00,205.00,5.54,359000.00
-122.09,37.39,34.00,1508.00,483.00,774.00,443.00,2.73,365600.00
-122.09,37.39,30.00,1722.00,490.00,1057.00,517.00,3.73,261300.00
-122.09,37.37,34.00,2165.00,355.00,776.00,339.00,5.30,442100.00
-122.09,37.37,27.00,1269.00,186.00,464.00,182.00,6.84,500001.00
-122.09,37.36,37.00,2269.00,325.00,930.00,321.00,7.53,500001.00
-122.09,37.36,37.00,1550.00,238.00,805.00,250.00,5.02,500001.00
-122.09,37.35,37.00,1795.00,285.00,791.00,261.00,7.58,500001.00
-122.09,37.35,30.00,1502.00,186.00,501.00,180.00,10.03,500001.00
-122.09,37.11,32.00,2637.00,489.00,1031.00,410.00,3.65,231600.00
-122.09,37.09,46.00,695.00,136.00,408.00,148.00,3.94,222600.00
-122.09,37.07,33.00,3581.00,734.00,1780.00,663.00,4.34,214300.00
-122.10,40.05,26.00,633.00,129.00,305.00,140.00,2.18,72700.00
-122.10,40.03,25.00,2516.00,543.00,1266.00,494.00,1.76,58400.00
-122.10,39.47,43.00,1320.00,215.00,512.00,197.00,2.49,77100.00
-122.10,38.24,13.00,7367.00,1042.00,3193.00,983.00,5.31,195000.00
-122.10,38.02,28.00,4308.00,824.00,2086.00,776.00,3.65,159700.00
-122.10,37.97,18.00,4326.00,655.00,1753.00,646.00,5.69,269600.00
-122.10,37.96,25.00,1374.00,206.00,569.00,235.00,6.37,235500.00
-122.10,37.96,20.00,3796.00,650.00,1679.00,611.00,4.36,228200.00
-122.10,37.89,21.00,3282.00,653.00,1398.00,601.00,5.21,310300.00
-122.10,37.88,35.00,3701.00,528.00,1511.00,517.00,7.23,367100.00
-122.10,37.72,30.00,2599.00,366.00,922.00,350.00,5.84,330200.00
-122.10,37.71,27.00,6740.00,1073.00,2723.00,1035.00,5.21,252500.00
-122.10,37.70,25.00,2973.00,622.00,1413.00,595.00,4.38,209200.00
-122.10,37.69,44.00,2341.00,500.00,1256.00,485.00,2.95,157100.00
-122.10,37.69,41.00,746.00,145.00,387.00,161.00,3.91,178400.00
-122.10,37.69,30.00,3115.00,625.00,1444.00,568.00,3.72,195800.00
-122.10,37.68,38.00,1779.00,413.00,1061.00,400.00,3.10,180900.00
-122.10,37.68,37.00,1352.00,342.00,691.00,324.00,3.40,196900.00
-122.10,37.67,34.00,3659.00,897.00,2479.00,903.00,2.96,150500.00
-122.10,37.66,37.00,901.00,191.00,599.00,206.00,3.73,149700.00
-122.10,37.66,36.00,1305.00,225.00,768.00,234.00,4.28,185300.00
-122.10,37.66,35.00,686.00,142.00,480.00,149.00,3.88,162100.00
-122.10,37.66,34.00,656.00,115.00,342.00,112.00,4.69,200600.00
-122.10,37.66,33.00,1954.00,464.00,1293.00,448.00,3.05,152600.00
-122.10,37.65,25.00,2538.00,494.00,1185.00,501.00,4.54,194400.00
-122.10,37.64,28.00,1784.00,311.00,735.00,278.00,4.66,206700.00
-122.10,37.63,29.00,2172.00,435.00,1377.00,408.00,3.79,180900.00
-122.10,37.63,18.00,9963.00,2031.00,5613.00,1946.00,3.82,187200.00
-122.10,37.41,33.00,6277.00,1274.00,3025.00,1211.00,5.47,343300.00
-122.10,37.40,27.00,3410.00,1156.00,2314.00,1086.00,3.49,165600.00
-122.10,37.40,23.00,514.00,210.00,367.00,206.00,3.17,181300.00
-122.10,37.40,23.00,1755.00,508.00,1374.00,506.00,4.31,293500.00
-122.10,37.40,19.00,1085.00,288.00,1009.00,305.00,3.91,276000.00
-122.10,37.39,36.00,1860.00,367.00,794.00,366.00,5.09,354500.00
-122.10,37.39,35.00,2471.00,349.00,881.00,342.00,7.62,500001.00
-122.10,37.39,31.00,1117.00,304.00,591.00,302.00,3.59,353100.00
-122.10,37.38,37.00,4167.00,612.00,1577.00,597.00,7.57,500001.00
-122.10,37.37,40.00,2224.00,354.00,929.00,345.00,8.11,500001.00
-122.10,37.37,37.00,2511.00,354.00,945.00,348.00,8.39,500001.00
-122.10,37.36,32.00,1433.00,199.00,498.00,201.00,9.36,500001.00
-122.10,37.19,18.00,808.00,136.00,420.00,145.00,7.18,273300.00
-122.11,39.82,27.00,1065.00,214.00,508.00,198.00,2.63,91700.00
-122.11,38.01,41.00,1345.00,272.00,718.00,283.00,3.38,129400.00
-122.11,38.01,39.00,1313.00,306.00,575.00,231.00,3.17,116100.00
-122.11,38.00,9.00,3424.00,583.00,1460.00,543.00,5.76,212600.00
-122.11,37.99,16.00,3913.00,710.00,1782.00,676.00,5.13,206700.00
-122.11,37.99,10.00,2864.00,514.00,1300.00,507.00,4.39,287700.00
-122.11,37.98,11.00,4371.00,679.00,1790.00,660.00,6.14,297300.00
-122.11,37.88,37.00,4005.00,614.00,1602.00,606.00,6.47,348200.00
-122.11,37.87,33.00,3398.00,500.00,1351.00,457.00,6.58,314200.00
-122.11,37.83,19.00,5130.00,741.00,1887.00,712.00,7.20,369900.00
-122.11,37.71,36.00,4569.00,824.00,1950.00,819.00,4.65,206800.00
-122.11,37.70,29.00,1298.00,306.00,835.00,338.00,2.33,170400.00
-122.11,37.70,19.00,2693.00,789.00,1765.00,724.00,2.42,137500.00
-122.11,37.69,42.00,1472.00,310.00,768.00,309.00,3.46,160900.00
-122.11,37.69,37.00,2444.00,651.00,1562.00,618.00,2.65,155200.00
-122.11,37.68,37.00,1976.00,481.00,1197.00,465.00,2.58,170200.00
-122.11,37.67,38.00,1035.00,247.00,599.00,224.00,3.09,167200.00
-122.11,37.67,36.00,2110.00,389.00,952.00,370.00,3.80,187500.00
-122.11,37.67,32.00,3028.00,811.00,2037.00,703.00,3.06,165400.00
-122.11,37.66,36.00,1755.00,316.00,913.00,299.00,4.13,172700.00
-122.11,37.65,18.00,4335.00,808.00,2041.00,734.00,3.49,331600.00
-122.11,37.64,8.00,3592.00,849.00,1907.00,746.00,3.67,197900.00
-122.11,37.64,31.00,1487.00,280.00,854.00,301.00,5.23,197600.00
-122.11,37.44,35.00,2016.00,349.00,1023.00,376.00,5.64,376600.00
-122.11,37.43,35.00,3905.00,565.00,1562.00,553.00,7.31,463700.00
-122.11,37.43,35.00,3584.00,535.00,1405.00,538.00,7.30,451300.00
-122.11,37.42,32.00,3058.00,595.00,1267.00,540.00,6.49,417800.00
-122.11,37.41,35.00,2712.00,428.00,1084.00,425.00,7.14,443800.00
-122.11,37.41,33.00,1641.00,284.00,659.00,282.00,6.09,432900.00
-122.11,37.40,16.00,1994.00,489.00,1173.00,472.00,4.19,266400.00
-122.11,37.39,36.00,1660.00,261.00,655.00,249.00,6.40,500001.00
-122.11,37.38,36.00,3598.00,500.00,1296.00,533.00,7.82,500001.00
-122.11,37.38,22.00,3638.00,719.00,1329.00,650.00,5.08,500001.00
-122.11,37.37,22.00,1477.00,195.00,520.00,187.00,10.33,500001.00
-122.11,37.36,34.00,1575.00,183.00,511.00,180.00,13.19,500001.00
-122.11,37.31,7.00,189.00,26.00,84.00,29.00,13.81,500001.00
-122.11,37.05,18.00,3337.00,549.00,1449.00,519.00,5.14,315800.00
-122.12,40.14,34.00,1950.00,407.00,1029.00,376.00,2.52,82300.00
-122.12,39.91,16.00,4006.00,797.00,2028.00,752.00,2.39,77200.00
-122.12,38.01,50.00,1738.00,355.00,837.00,363.00,3.61,135700.00
-122.12,38.01,50.00,1300.00,263.00,691.00,239.00,3.95,126500.00
-122.12,38.01,42.00,2225.00,367.00,864.00,381.00,4.12,172400.00
-122.12,37.99,33.00,1660.00,277.00,741.00,261.00,4.68,225400.00
-122.12,37.94,22.00,4949.00,626.00,1850.00,590.00,10.45,500001.00
-122.12,37.89,30.00,3227.00,733.00,1260.00,684.00,4.13,257100.00
-122.12,37.88,35.00,2785.00,362.00,1001.00,363.00,8.04,433300.00
-122.12,37.85,18.00,5252.00,686.00,1870.00,657.00,8.01,454100.00
-122.12,37.82,26.00,2269.00,317.00,918.00,313.00,6.67,364500.00
-122.12,37.81,26.00,4048.00,513.00,1486.00,498.00,7.67,416500.00
-122.12,37.75,33.00,1809.00,261.00,808.00,219.00,6.86,250000.00
-122.12,37.71,38.00,1164.00,284.00,632.00,289.00,3.03,152100.00
-122.12,37.71,35.00,1037.00,207.00,552.00,210.00,4.00,167900.00
-122.12,37.70,41.00,3495.00,787.00,1849.00,750.00,2.68,144900.00
-122.12,37.70,19.00,2495.00,635.00,1571.00,579.00,2.58,159900.00
-122.12,37.70,17.00,2488.00,617.00,1287.00,538.00,2.99,179900.00
-122.12,37.69,35.00,2681.00,508.00,1580.00,536.00,4.10,179100.00
-122.12,37.68,45.00,2179.00,401.00,1159.00,399.00,3.48,180600.00
-122.12,37.68,40.00,1553.00,253.00,724.00,267.00,4.38,196400.00
-122.12,37.68,37.00,2412.00,394.00,975.00,375.00,4.04,191100.00
-122.12,37.68,35.00,1958.00,484.00,1146.00,448.00,2.95,148900.00
-122.12,37.67,33.00,3429.00,681.00,1798.00,694.00,3.94,184700.00
-122.12,37.65,26.00,162.00,27.00,86.00,25.00,2.38,137500.00
-122.12,37.64,40.00,432.00,102.00,264.00,77.00,3.89,228100.00
-122.12,37.48,36.00,880.00,177.00,795.00,188.00,3.82,159400.00
-122.12,37.44,33.00,2974.00,623.00,1435.00,588.00,5.49,406300.00
-122.12,37.44,33.00,1509.00,303.00,748.00,268.00,4.88,373400.00
-122.12,37.43,36.00,3212.00,553.00,1455.00,574.00,6.46,425500.00
-122.12,37.43,33.00,3262.00,668.00,1411.00,626.00,5.32,398100.00
-122.12,37.42,36.00,2607.00,551.00,1165.00,523.00,5.15,373100.00
-122.12,37.42,35.00,2445.00,533.00,1187.00,519.00,5.28,362100.00
-122.12,37.41,33.00,2892.00,617.00,1250.00,581.00,5.37,360900.00
-122.12,37.40,32.00,3514.00,473.00,1583.00,480.00,10.39,500001.00
-122.12,37.40,31.00,2356.00,405.00,921.00,358.00,7.02,500001.00
-122.12,37.39,34.00,3561.00,497.00,1336.00,501.00,8.92,500001.00
-122.12,37.38,34.00,1443.00,218.00,504.00,200.00,8.47,500001.00
-122.12,37.37,18.00,1617.00,231.00,555.00,222.00,8.90,500001.00
-122.12,37.29,11.00,436.00,70.00,212.00,75.00,8.62,500001.00
-122.12,37.16,32.00,1602.00,317.00,752.00,275.00,5.17,185100.00
-122.12,37.12,51.00,2419.00,485.00,1078.00,435.00,2.79,206900.00
-122.12,37.09,36.00,1397.00,289.00,661.00,243.00,4.13,239600.00
-122.13,39.74,20.00,1401.00,280.00,668.00,250.00,2.26,94300.00
-122.13,39.00,23.00,3832.00,774.00,2435.00,747.00,2.28,59200.00
-122.13,38.26,40.00,1538.00,255.00,669.00,263.00,3.33,170200.00
-122.13,38.02,52.00,2378.00,508.00,940.00,451.00,2.96,166000.00
-122.13,38.01,48.00,2123.00,494.00,859.00,474.00,1.85,144800.00
-122.13,38.00,33.00,2821.00,652.00,1206.00,640.00,2.55,150800.00
-122.13,37.89,27.00,744.00,214.00,295.00,169.00,2.74,350000.00
-122.13,37.87,18.00,1820.00,220.00,728.00,229.00,10.37,426100.00
-122.13,37.77,24.00,2459.00,317.00,916.00,324.00,7.07,293000.00
-122.13,37.76,26.00,3266.00,491.00,1222.00,533.00,5.37,275400.00
-122.13,37.75,36.00,768.00,93.00,229.00,93.00,5.36,330000.00
-122.13,37.75,30.00,414.00,54.00,137.00,50.00,4.98,311100.00
-122.13,37.74,41.00,4400.00,666.00,1476.00,648.00,5.00,248900.00
-122.13,37.73,33.00,1996.00,268.00,686.00,270.00,6.91,341800.00
-122.13,37.72,45.00,2315.00,451.00,1006.00,444.00,3.52,186200.00
-122.13,37.72,35.00,2183.00,383.00,976.00,392.00,3.84,243500.00
-122.13,37.72,25.00,1134.00,153.00,340.00,171.00,6.51,371200.00
-122.13,37.71,44.00,1613.00,339.00,776.00,346.00,3.11,188900.00
-122.13,37.71,44.00,1421.00,298.00,609.00,270.00,3.58,180000.00
-122.13,37.70,43.00,3046.00,557.00,1333.00,544.00,3.46,183700.00
-122.13,37.70,19.00,3516.00,710.00,1810.00,703.00,3.90,218000.00
-122.13,37.69,34.00,1131.00,278.00,560.00,237.00,2.88,161700.00
-122.13,37.69,17.00,2380.00,769.00,1216.00,643.00,3.40,271300.00
-122.13,37.68,45.00,2457.00,445.00,1129.00,422.00,4.06,182800.00
-122.13,37.68,43.00,1676.00,340.00,924.00,328.00,3.60,179400.00
-122.13,37.67,42.00,3592.00,703.00,1625.00,665.00,3.24,179900.00
-122.13,37.67,40.00,1748.00,318.00,914.00,317.00,3.87,184000.00
-122.13,37.67,38.00,2012.00,347.00,880.00,332.00,3.17,181600.00
-122.13,37.47,30.00,1480.00,294.00,1126.00,301.00,4.98,166700.00
-122.13,37.47,25.00,1630.00,353.00,1546.00,371.00,5.09,173400.00
-122.13,37.46,37.00,1576.00,334.00,1385.00,323.00,2.53,159400.00
-122.13,37.46,35.00,1321.00,300.00,1133.00,287.00,3.73,159600.00
-122.13,37.45,41.00,3233.00,540.00,1251.00,506.00,6.64,500001.00
-122.13,37.45,37.00,2295.00,332.00,933.00,332.00,6.73,500001.00
-122.13,37.45,37.00,1287.00,197.00,510.00,206.00,7.90,500001.00
-122.13,37.44,43.00,3004.00,440.00,1088.00,427.00,9.15,500001.00
-122.13,37.44,42.00,2390.00,462.00,1146.00,468.00,6.31,397400.00
-122.13,37.44,38.00,2835.00,447.00,1148.00,446.00,5.93,446600.00
-122.13,37.43,32.00,4398.00,878.00,1799.00,792.00,4.74,431900.00
-122.13,37.42,36.00,3982.00,1045.00,2251.00,995.00,3.54,314100.00
-122.13,37.41,36.00,4787.00,900.00,2039.00,890.00,5.41,440900.00
-122.13,37.40,29.00,6027.00,1195.00,2687.00,1171.00,5.13,461200.00
-122.13,37.39,27.00,3385.00,427.00,1248.00,409.00,12.04,500001.00
-122.13,36.97,27.00,991.00,194.00,543.00,155.00,4.72,350000.00
-122.14,39.65,33.00,419.00,77.00,190.00,67.00,3.64,87500.00
-122.14,38.16,4.00,3273.00,495.00,1497.00,454.00,5.33,176100.00
-122.14,38.07,31.00,3401.00,616.00,1750.00,602.00,4.68,143100.00
-122.14,38.05,27.00,3794.00,772.00,1756.00,724.00,3.29,150600.00
-122.14,38.02,44.00,1625.00,432.00,825.00,385.00,2.05,133900.00
-122.14,38.01,50.00,1760.00,341.00,741.00,316.00,4.50,178300.00
-122.14,37.88,34.00,6986.00,1096.00,2865.00,1124.00,6.23,394400.00
-122.14,37.86,20.00,6201.00,1182.00,2415.00,1141.00,4.57,314000.00
-122.14,37.85,27.00,9147.00,1276.00,3371.00,1269.00,7.33,389900.00
-122.14,37.77,27.00,2229.00,365.00,1297.00,355.00,4.83,279100.00
-122.14,37.76,34.00,1513.00,231.00,545.00,211.00,5.57,252800.00
-122.14,37.75,36.00,690.00,105.00,299.00,109.00,4.03,195500.00
-122.14,37.74,52.00,1071.00,201.00,440.00,192.00,4.07,204200.00
-122.14,37.73,52.00,2024.00,320.00,823.00,334.00,5.00,264700.00
-122.14,37.73,43.00,2264.00,390.00,931.00,368.00,3.81,235100.00
